"","age","age2","dom.decid","dom.pine","dom.mixed","dom.spruce","dom.Bspr","dom.larch","dom.low","dom.open"
"BG_5_46",44.7651487924372,2003.91854640904,0,0,0,0,0.196046780586204,0,0,0
"BG_5_47",75.9912856363391,5774.67549266368,0,0,0,0,0.286046776575226,0,0,0
"BG_5_48",69.9165588401135,4888.32520004306,0,0,0,0,0,0.774402124360091,0,0
"BG_5_49",63.073829411503,3978.30795663138,0,0,0,0,0,0.392250234329501,0,0
"BG_5_5",84.9313087292973,7213.32720247122,0,0,0,0,0,0.794246825842912,0,0
"BG_5_50",66.7806008024275,4459.64864353318,0,0,0,0,0,1,0,0
"BG_5_51",80,6400,0,0.75274596457119,0,0,0,0,0,0
"BG_5_52",65.2965365605937,4263.63768680895,0,0,0,0,1,0,0,0
"BG_5_54",77.7857480994675,6050.62260739382,0,0.842256062688253,0,0,0,0,0,0
"BG_5_55",71.8609793120968,5164.0003476936,0.550488404771406,0,0,0,0,0,0,0
"BG_5_56",66.9719121825142,4485.2370213824,0,0,0,0,0,0,0,0
"BG_5_57",60,3600,0,0.34316834919026,0,0,0.503658044858718,0,0,0
"BG_5_58",89.2152380709067,7959.35870404856,0,0,0,0,0.785201276297356,0,0,0
"BG_5_59",68.7772790021735,4730.31410694281,0,0.34045391650656,0,0,0.444355575878214,0,0,0
"BG_5_6",62.6222513677699,3921.54636636817,0,0,0,0,0,0.779673797395447,0,0
"BG_5_60",79.7923767267981,6366.82338371127,0,0,0,0,0,1,0,0
"BG_5_61",66.9411619865242,4481.11916810608,0,0,0,0,0.185955920614485,0.805877407322526,0,0
"BG_5_62",54.5516872113634,2975.88657760643,0,0,0,0,0.338968370775409,0.612011129347013,0,0
"BG_5_63",61.1726114467703,3742.08839121754,0,0,0,0,1,0,0,0
"BG_5_64",71.5648270064961,5121.52446446971,0,0.451255192216198,0,0,0.193828113711111,0,0,0
"BG_5_65",61.9046101390939,3832.18075647321,0,0,0,0,1,0,0,0
"BG_5_66",65.8197915093511,4332.24495433445,0,0.254614040592855,0,0,0,0,0,0
"BG_5_67",95.0684503655337,9038.01025490395,1,0,0,0,0,0,0,0
"BG_5_68",95.7614693540119,9170.25901283935,0,0,0,0,0.990072208645812,0,0,0
"BG_5_69",60,3600,0,0,0,0,0.0692338297692242,0.877520207907388,0,0
"BG_5_7",72.1997086211144,5212.79792497383,0,0.440286484225024,0,0,0,0.101203584804394,0,0
"BG_5_70",78.0725183687754,6095.31812444278,0,0,0,0,0,1,0,0
"BG_5_71",51.0399556135539,2605.07706903355,0,0,0,0,0.298442991512028,0.599342717101089,0,0
"BG_5_72",60,3600,0,0,0,0,0,1,0,0
"BG_5_73",61.4669194574471,3778.18218758829,0,0,0,0,1,0,0,0
"BG_5_74",67.6000876675788,4569.77185266434,0,0.570965553071698,0,0,0.267161399249533,0,0,0
"BG_5_75",60,3600,0,0.462093723913377,0,0,0.396185296299949,0,0,0
"BG_5_76",93.0985681751937,8667.3433962712,0.556186544174818,0,0,0,0,0,0,0
"BG_5_77",59.1526754003507,3499.03900701926,0,0.502902366437117,0,0,0,0,0,0
"BG_5_78",60,3600,0,0.266260562182743,0,0,0,0.646784578231523,0,0
"BG_5_79",60,3600,0,0,0,0,0.269283468269789,0.612720230968415,0,0
"BG_5_8",73.5857427842214,5414.86154110559,0,0,0,0,1,0,0,0
"BG_5_80",64.3954907928557,4146.77923445277,0,0.323104549619903,0,0,0,0.567070918154449,0,0
"BG_5_81",44.9495783081145,2020.46459007731,0,0,0,0,0,1,0,0
"BG_5_82",60,3600,0,0.27452140514273,0,0,0,0.637702428142014,0,0
"BG_5_83",60.1153240660754,3613.85218756926,0,0,0,0,1,0,0,0
"BG_5_85",61.1076841666149,3734.14906420676,0,0.559070390349211,0,0,0.129213535146515,0,0,0
"BG_5_86",82.1559448536326,6749.59927479312,0.0624716962528044,0,0,0,0.144032292043991,0,0,0
"BG_5_87",68.0729788427294,4633.93044852268,0,0.1457062619404,0,0,0,0,0,0
"BG_5_88",59.4594144828295,3535.42197064092,0,1,0,0,0,0,0,0
"BG_5_89",60,3600,0,0.419761541907528,0,0,0.479629698768305,0,0,0
"BG_5_9",80,6400,0,0.853476390541795,0,0,0,0,0,0
"BG_5_90",75.8415537218633,5751.94127094627,0,0,0,0,0,0.985705386052786,0,0
"BG_5_91",69.7180683827996,4860.60905902872,0,0.545148257094418,0,0,0,0.16239897816723,0,0
"BG_5_92",60,3600,0,0,0,0,0,1,0,0
"BG_5_93",75.1169239894806,5642.5522696414,0,0,0,0,0.614134250063133,0.0619689174407846,0,0
"BG_5_94",62.8314857680207,3947.79560381699,0,0,0,0,0,1,0,0
"BG_5_95",77.5471181912701,6013.55553977081,0,0,0,0,0.757375520427214,0,0,0
"BG_5_96",82.868925354099,6867.25878934324,0.263079261983968,0,0,0,0.20052989352275,0,0,0
"BG_5_97",60,3600,0,0,0,0,0,0,0,0
"BG_5_98",65.6704543832564,4312.60857890337,0,0.816912527771296,0,0,0,0,0,0
"BG_5_99",65.7804952721801,4327.07355825331,0.37190061605043,0.541527885557954,0,0,0,0,0,0
"BG_6_1",77.4527839344443,5998.93373919571,0.922385948705396,0,0,0,0,0,0,0
"BG_6_10",66.13648133302,4374.0341631129,1,0,0,0,0,0,0,0
"BG_6_100",89.7866570868739,8061.64379083588,0.277121688222997,0,0,0,0.217398445262476,0,0,0
"BG_6_11",80,6400,0.808683994255053,0,0,0.0106649456747985,0,0,0,0
"BG_6_12",80,6400,0,0,0,0,0,0,1,0
"BG_6_13",94.923685667359,9010.50610067557,0,0,0,0,0.532774560332673,0,0.0431024127054146,0
"BG_6_14",65.4100215806614,4278.47092318259,0,0,0,0,0,0,0,0
"BG_6_15",64.1874115905188,4120.02380669067,0.83458503266849,0,0.0799229527759066,0,0,0,0,0
"BG_6_16",74.8559686671955,5603.41604510415,0.229060339663685,0.288152278202525,0,0,0,0,0,0
"BG_6_17",55.6317051308884,3094.88661577012,0,0,0,0.17232372200622,0.165546234017373,0,0,0
"BG_6_18",70.4039269983839,4956.71293679377,0,0,0,0,0.580667618030748,0,0,0
"BG_6_19",79.3208258862285,6291.79341927338,0,0,0,0,0.819769750846338,0,0,0
"BG_6_2",60,3600,0.147832797202037,0,0,0,0,0,0,0
"BG_6_20",88.5584004178493,7842.59028456814,0,0,0.0139268948469312,0,0.504001756722646,0,0,0
"BG_6_21",94.5209416213255,8934.20840498202,0,0,0,0,0.786294990763936,0,0,0
"BG_6_23",77.1979424676646,5959.52232124085,0,0,0.0457659531868092,0,0.892188069216739,0,0,0
"BG_6_24",93.4200579495042,8727.30722728873,0,0,0,0,0.596057236113749,0,0,0
"BG_6_25",41.0734752586867,1687.03036982595,0.392727488225426,0,0,0.607263366780483,0,0,0,0
"BG_6_26",60.4020930069462,3648.41283961977,0.310033417477998,0,0,0,0,0,0,0
"BG_6_27",94.3056674746398,8893.55891783733,0,0,0,0,0.77809361374953,0.080452778166749,0,0
"BG_6_28",79.5356586408777,6325.92099543823,0.560581788303903,0,0,0,0,0,0,0
"BG_6_29",65.360083967885,4271.94057628898,0.408755928360794,0,0,0.587960501564567,0,0,0,0
"BG_6_3",0,0,0,0,0,0,0,0,1,0
"BG_6_31",4.67858750844265,21.8891810741556,1,0,0,0,0,0,0,0
"BG_6_32",74.4065060456339,5536.32814191895,0,0,0,0.0483701381096616,0.530507407505419,0,0,0
"BG_6_33",92.3560536736267,8529.64065016582,0,0,0,0,0.431252800989083,0,0,0
"BG_6_34",54.057921981427,2922.25892895004,0,0.459947722799696,0,0,0.20220088772536,0,0,0
"BG_6_35",41.7834306149809,1745.85507395692,0.0147055744795493,0,0,0.560723727916581,0,0,0,0
"BG_6_36",75.1083904125279,5641.27031036072,0,0,0,0.0839767935092411,0,0,0,0
"BG_6_37",66.9974002353058,4488.65163828976,0,0,0,0,0.541220346995376,0,0,0
"BG_6_38",24.9912010200541,624.560128424752,0,0,0.43362450276919,0,0,0,0,0
"BG_6_39",91.1722802987788,8312.38469487909,0,0,0,0,0.562759838243341,0,0,0
"BG_6_4",100,10000,0,0,0,0,0,0,1,0
"BG_6_40",86.8705456020446,7546.4916931969,0.0894462954767752,0,0,0,0.375410154206591,0,0,0
"BG_6_41",19.6403250573542,385.742368358537,0,0,0,1,0,0,0,0
"BG_6_42",42.589951694225,1813.90398531642,0,0,0,0.288700657551249,0.0726004041471112,0,0,0
"BG_6_43",0,0,0,0,0,0,0,0,0,0
"BG_6_44",69.3855046665608,4814.34825783334,0,0.137922964731135,0,0,0,0.360883600700161,0,0
"BG_6_45",29.4319003145038,866.236756122892,0.967232015236195,0,0,0,0,0,0,0
"BG_6_46",86.4369094428208,7471.33931402641,0,0,0,0,0.432299860054143,0.169100395530012,0,0
"BG_6_47",96.1888138236992,9252.28790481027,0,0,0,0,0.346616248490233,0,0,0
"BG_6_48",54.0928669760611,2926.03825768984,0,0,0,0,0.831807470878108,0,0,0
"BG_6_49",77.5007072447577,6006.35962343764,0,0,0,0,1,0,0,0
"BG_6_5",98.9851087025484,9798.05174485532,0,0,0,0,1,0,0,0
"BG_6_50",82.6020790270782,6823.10345959567,0,0,0,0,0.877431114498132,0,0,0
"BG_6_51",27.3246100762606,746.63431581968,0.427584741029415,0,0,0,0.0650066297758483,0,0,0
"BG_6_52",20.655032493331,426.630367300559,0.615619362093527,0,0,0,0,0,0,0
"BG_6_53",57.0278676427196,3252.17768787554,0,0,0,0,0.0423101270511089,0,0,0
"BG_6_54",79.6862151590734,6349.89288637813,0,0,0,0,0.849116823178932,0,0.0316275827520549,0
"BG_6_55",87.2595851238368,7614.23519598413,0,0,0,0,0,0.601581160979676,0.331390155023558,0
"BG_6_56",97.1650318647994,9441.04341728748,0,0,0,0,0,0.569949131375625,0,0
"BG_6_57",37.6978440792063,1421.12744822015,0.254895796420213,0,0,0,0,0,0,0
"BG_6_58",0,0,0,0,0,0,0,0,0,0
"BG_6_59",74.1770615319975,5502.23645752174,0,0,0,0,0,0,0,0
"BG_6_6",74.6523279202425,5572.97006391142,0.110024793220415,0,0,0,0.0542489818939889,0,0,0
"BG_6_60",90.5301001397117,8195.69903130623,0.0259105374469789,0,0,0,0.370965953734069,0,0,0
"BG_6_61",22.2296338897639,494.156622872939,0,0,0,0,0.472434978296843,0,0.323553222103322,0
"BG_6_62",97.9731799754334,9598.74399449865,0,0,0,0,0.167874960471339,0,0.269550603713242,0
"BG_6_63",73.6046421998014,5417.64335336079,0,0,0,0,0.257394667642364,0,0,0
"BG_6_64",63.5842233654923,4042.95346099281,0,0,0,0,0.491349324425245,0,0,0
"BG_6_65",90.6832839566032,8223.45798915394,0,0,0,0,0.945561396640883,0,0,0
"BG_6_66",77.8921854500768,6067.19255418916,0,0,0,0,0.814850825584335,0,0,0
"BG_6_67",56.249479363083,3164.0039286179,0,0,0,0.395856210101889,0.2305495944831,0,0,0
"BG_6_68",42.6070080373729,1815.35713389675,0.752431336044943,0,0,0,0,0,0,0
"BG_6_69",83.316316417632,6941.60858140297,0,0,0,0,0.0683730369349418,0,0,0
"BG_6_7",69.5370031445478,4835.39480632486,0,0,0,0,0.0989711576334222,0,0,0
"BG_6_70",87.1871584353117,7601.60059602415,0,0,0,0,0,0,0,0
"BG_6_71",6.61979509226728,43.821687063606,0.840025828290425,0,0,0,0.12457878192667,0,0,0
"BG_6_72",80.536239183456,6486.08582181484,0,0,0,0,0.328800583914128,0,0.63621491851526,0
"BG_6_73",63.6296037952389,4048.72647913907,0.379559955665695,0,0,0,0.594260638810646,0,0,0
"BG_6_74",84.5096880403782,7141.88737268203,0,0,0,0,0.296212330211128,0,0.439167575629982,0
"BG_6_75",82.0488273883115,6732.01007579694,0,0,0,0,0.696087139833947,0,0,0
"BG_6_76",76.8909065127214,5912.21150434807,0.0675636139686834,0,0,0,0.461643705516729,0,0,0
"BG_6_77",80.3267587570322,6452.38817241044,0,0,0,0,0,0,1,0
"BG_6_78",94.988020732506,9022.72408267899,0,0,0,0,1,0,0,0
"BG_6_79",83.3114267817879,6940.7938324172,0,0,0,0,0.694081642967565,0.0223234257568442,0,0
"BG_6_8",67.5002490482463,4556.28362157528,0,0,0.172727888097191,0,0,0,0.00525760860944446,0
"BG_6_81",14.6428298199738,214.412465136715,0,0,0,0.666670289560405,0,0,0,0
"BG_6_82",9.69794436231049,94.0501248544699,0,0,1,0,0,0,0,0
"BG_6_83",28.0642474058606,787.601982457351,0.613943971911138,0,0,0,0,0,0,0
"BG_6_84",44.1216462377325,1946.71966672761,0.0142529884142767,0,0,0,0,0,0.984050097373138,0
"BG_6_85",100,10000,0,0,0,0,0.122876421043462,0,0.861367813960955,0
"BG_6_86",89.7460310661688,8054.35009212974,0,0,0,0,1,0,0,0
"BG_6_87",26.1335210571026,682.960922842025,0.339578295848536,0,0,0,0.193259865742233,0,0,0
"BG_6_88",44.9365327899329,2019.29197918071,0,0,0,0,0.191382069199934,0,0,0
"BG_6_89",78.8944067935335,6224.32742330355,0,0,0,0,0,0.758847199504542,0,0
"BG_6_9",70.9388395038944,5032.31895015929,0.0455189894907213,0.299270487717505,0,0,0.00618887912883503,0,0,0
"BG_6_90",77.661886014942,6031.36853939784,0.314576264957081,0,0,0,0,0,0,0
"BG_6_91",5.62118872983139,31.5977627363835,0.720478451433741,0,0,0,0,0,0,0
"BG_6_92",4.5,20.25,0,0.382711372083528,0,0,0,0,0,0
"BG_6_93",5.9041052618825,34.8584589433886,0,0.52632436954271,0,0,0.0179716350864726,0,0,0
"BG_6_94",8.7558432019686,76.6647901774597,0,1,0,0,0,0,0,0
"BG_6_95",4.5,20.25,0.642539763053928,0,0.0273694133367416,0,0,0,0,0
"BG_6_96",4.5,20.25,1,0,0,0,0,0,0,0
"BG_6_97",4.5,20.25,0,0,0,0,0,0.694828917725229,0,0
"BG_6_99",4.5,20.25,1,0,0,0,0,0,0,0
"BG_7_1",39.5742977652842,1566.12504361538,0.619503615531898,0,0,0,0,0,0,0
"BG_7_10",81.1854271104955,6591.07357511357,0,0,0,0,0,1,0,0
"BG_7_100",68.4078989549791,4679.64063943463,0,0.766506604111613,0,0,0,0.0808093371308598,0,0
"BG_7_11",30.739904096803,944.941703880646,1,0,0,0,0,0,0,0
"BG_7_12",75.1331844541985,5644.99540622862,0.971170590725313,0,0,0,0,0,0,0
"BG_7_13",76.4178708805564,5839.69098991738,0,0,0.618174762864443,0,0,0,0.137837093834579,0
"BG_7_14",70.7278543800315,5002.42938520294,0,0,0,0.576074130504548,0,0,0,0
"BG_7_15",10,100,0,0,0,0,0,0,1,0
"BG_7_16",81.8395215515037,6697.70728777904,0.06870135779437,0,0,0,0,0,0.693860877066378,0
"BG_7_18",43.9330585938663,1930.11363741209,0,0,0,0,0,1,0,0
"BG_7_19",75.173624969135,5651.07389100016,0,0,0.482724632016397,0,0.398696321043998,0,0,0
"BG_7_2",70.749410586559,5005.47909834551,0.853344752795155,0,0,0,0,0,0,0
"BG_7_20",68.812027409759,4735.09511624142,0,0,0,0,0,0.593471544924549,0.0643360911849511,0
"BG_7_21",67.7193228619058,4585.90668887503,0,0,0,0,0.210246785780711,0,0.283546850100062,0
"BG_7_22",78.5508983543899,6170.24363228169,0,0,0.64320148890317,0,0,0,0.267484725680849,0
"BG_7_24",68.9883017561982,4759.38577920426,0.667290605302343,0,0,0,0,0,0,0
"BG_7_25",95.4672042472216,9113.98708678073,0,0,0,0,0,1,0,0
"BG_7_26",80,6400,0,0,0,0,0.641803157251412,0.277671224069348,0,0
"BG_7_27",79.9560640571664,6392.9721795137,0,0,0,0,0.127463956599204,0.781173938899631,0,0
"BG_7_28",78.6432586978168,6184.76213861173,0,0,0,0,0.30550653913905,0.208529322352496,0,0
"BG_7_29",76.8344685418094,5903.5355561023,0.515428986568091,0,0,0,0,0,0,0
"BG_7_3",86.7762385293363,7530.11557330027,0,0,1,0,0,0,0,0
"BG_7_30",76.8754167585853,5909.82970180618,0,0,0,0,0.641317376470256,0,0,0
"BG_7_31",25.8548401102954,668.47275712894,1,0,0,0,0,0,0,0
"BG_7_32",71.8940301342613,5168.75156894607,0,0,0,0,1,0,0,0
"BG_7_33",13.5855203541913,184.566363294146,0,0,1,0,0,0,0,0
"BG_7_34",74.1960465606241,5505.0533252263,0.581060960842865,0,0,0,0,0,0,0
"BG_7_35",91.3213610017413,8339.59097521035,0,0,0,0,0.324478068662355,0.575538901343606,0,0
"BG_7_36",72.8935857455006,5313.47484283665,0,0,0,0,0.966511753189182,0,0,0
"BG_7_37",71.8953457340698,5168.94073822142,0,0,0,0,0.275154850587441,0.637708610710302,0,0
"BG_7_38",63.0028764759207,3969.36244424013,0,0,0,0,0.88529857809554,0,0,0
"BG_7_39",80,6400,0.368988304031241,0,0,0,0.510882283238665,0,0,0
"BG_7_4",70.435577436969,4961.17056887926,0.303671943274973,0,0.261182071683278,0,0,0,0,0
"BG_7_40",79.9021105246201,6384.34726628861,1,0,0,0,0,0,0,0
"BG_7_41",79.203699638323,6273.22603639769,0,0,0,0,1,0,0,0
"BG_7_42",64.3748579375081,4144.12233447435,0.160674699455557,0,0,0,0.55592992727165,0,0,0
"BG_7_43",96.2820385592075,9270.23094911673,0.883378566399208,0,0.0152166848080951,0,0,0,0,0
"BG_7_44",81.487028560533,6640.13582362511,0,0,0,0,0.10826468908473,0.775617410975261,0,0
"BG_7_45",74.4517026812047,5543.05603213051,0,0,0,0,0,0.0747025529102759,0.443752681391965,0
"BG_7_46",80,6400,0,0,0.529671485142106,0,0.37993417915913,0,0,0
"BG_7_47",73.8021472662907,5446.75694111526,0,0,0,0,0.784379983880825,0,0,0
"BG_7_48",61.5328271642457,3786.28881882494,0,0,0,0,0.998712651423948,0,0,0
"BG_7_49",60.4239855438511,3651.05802900353,0,0,0,0,1,0,0,0
"BG_7_5",71.2466421187668,5076.08401319964,0.0963352843704757,0,0,0,0.653575799442932,0,0,0
"BG_7_50",80,6400,0.63986788463888,0,0,0,0,0,0,0
"BG_7_51",82.5814258683235,6819.69189844541,0,0,0,0,1,0,0,0
"BG_7_52",62.6497515981473,3924.99137530956,0,0,0.0460793188274954,0,0.919405046507989,0,0,0
"BG_7_53",93.4109408461607,8725.60386976493,0,0.430080444740552,0,0,0,0,0,0
"BG_7_54",82.8982315066219,6872.11678692548,0,0,0,0,0.59384281704872,0,0,0
"BG_7_55",92.8330077770073,8617.96733292591,0,0,0,0,0,0.979559472917456,0,0
"BG_7_56",78.7591482709362,6203.0034363633,0,0,0,0,1,0,0,0
"BG_7_57",73.6407817188435,5422.96473216236,0.00276043730581976,0,0,0,0.885637504426391,0,0,0
"BG_7_58",64.2686087260565,4130.45406758295,0,0,0,0,1,0,0,0
"BG_7_59",80,6400,1,0,0,0,0,0,0,0
"BG_7_6",80,6400,0.699784949459991,0,0,0,0.134037543258174,0,0,0
"BG_7_60",61.6454415102611,3800.16045899502,0,0,0,0,0,1,0,0
"BG_7_61",75.4937880592765,5699.31203553896,0,0,0,0,1,0,0,0
"BG_7_62",31.7784266250891,1009.86839876617,0.191916129498679,0.6800557317772,0,0,0,0,0,0
"BG_7_63",100,10000,0,0,0,0,0,0,1,0
"BG_7_64",68.4764817305672,4689.02855019671,0,0,0,0,0,1,0,0
"BG_7_65",68.3959035032384,4677.9996160243,0,0.249032574919538,0,0,0.127726612901945,0,0,0
"BG_7_66",69.9936318617884,4899.10850120356,0,0,0,0,0,0.319569527461077,0,0
"BG_7_67",80,6400,0.379551815703814,0,0,0,0.553321180826658,0,0,0
"BG_7_68",76.0849715836176,5788.9229008799,0,0,0,0,1,0,0,0
"BG_7_69",61.2966510509142,3757.27943005754,0,0,0,0,0.702893329277738,0,0,0
"BG_7_7",86.1926677875146,7429.17598032885,1,0,0,0,0,0,0,0
"BG_7_70",69.589341558125,4842.67645849338,0,0,0.261115001102309,0,0.337204975937973,0,0,0
"BG_7_71",113.747091575524,12938.4008418907,0.0230841838949328,0,0.756070792819711,0,0,0,0,0
"BG_7_72",79.219172241532,6275.67725063352,0,0,0,0,1,0,0,0
"BG_7_73",80,6400,0,0,0,0,0,0,1,0
"BG_7_74",81.8221299120422,6694.86094334311,0,0.150445231061927,0,0,0.765022719929774,0,0,0
"BG_7_75",80,6400,0,0.595501027643359,0,0,0.404479787019914,0,0,0
"BG_7_76",72.251504913147,5220.2799622145,0,0.749508067742884,0,0,0.195010565164756,0,0,0
"BG_7_77",78.9716415692581,6236.52017214337,0.717587735622709,0,0,0,0.282403762736995,0,0,0
"BG_7_78",67.6378009827681,4574.87212178454,0,0,0,0,1,0,0,0
"BG_7_79",51.9384339237078,2697.60091844737,0,0,0,0,1,0,0,0
"BG_7_8",80,6400,0,0,0,0,0,0,1,0
"BG_7_80",80,6400,0.333333118087822,0,0,0,0.171852037083226,0,0,0
"BG_7_81",78.5163892498719,6164.8233808374,0,0,0,0,0.250387303209847,0,0,0
"BG_7_82",80,6400,0,0.870435312580274,0,0,0.0566374799672275,0,0,0
"BG_7_83",80,6400,0,0,0,0,1,0,0,0
"BG_7_84",90.1473891149807,8126.55176424775,0,0.080345173976579,0,0,0.0795810449226486,0,0,0
"BG_7_85",80.7453479897915,6519.81122199253,0,0,0,0,0.0466946946139037,0.828277983429336,0,0
"BG_7_86",75.2597204974795,5664.02552935874,0,0,0,0,1,0,0,0
"BG_7_88",71.4227306242839,5101.20644982903,0,0.60809857598818,0,0,0,0.177539185317003,0,0
"BG_7_89",53.9607942298976,2911.76731392135,0,0,0,0,0,1,0,0
"BG_7_9",78.4610164617294,6156.13110420778,0,0,0,0,0,1,0,0
"BG_7_90",70.2408542434742,4933.77760485299,0,0.206039111586326,0,0,0,0.760914423533349,0,0
"BG_7_91",80,6400,0,0,0,0,0.498437198255773,0,0,0
"BG_7_92",76.2950866868973,5820.94025256117,0,0.625976466307509,0,0,0,0,0.0581237648280813,0
"BG_7_93",80,6400,0,0.810386969405606,0,0,0.138695944214612,0,0,0
"BG_7_94",91.034332323795,8287.24966163914,0,0,0,0,1,0,0,0
"BG_7_95",118.135816420061,13956.0711212343,0,0,0,0,1,0,0,0
"BG_7_96",76.3121760413082,5823.54821215961,0.769754524560677,0,0,0,0.183677609823216,0,0,0
"BG_7_97",76.3375115393403,5827.41566801891,0,0,0,0,0.526885426509288,0.422465037124009,0,0
"BG_7_98",64.5452531756705,4166.08970751141,0,0,0,0,0.102406794476516,0.659067429906317,0,0
"BG_7_99",44.3160266109374,1963.91021458131,0,0,0,0,0,1,0,0
"BG_9_10",118.710359153971,14092.1493704648,0,0,0.700993711022413,0,0,0,0,0
"BG_9_100",70.8311987825742,5017.05872097654,1,0,0,0,0,0,0,0
"BG_9_11",83.0197775800063,6892.28346943372,1,0,0,0,0,0,0,0
"BG_9_12",55.7641192791609,3109.63699898048,0.62418943018456,0,0,0,0,0.225718264678175,0,0
"BG_9_13",77.6525402536063,6029.91700783795,0,0,0,0,0.647799223673549,0.0839839136345405,0,0
"BG_9_14",84.3671268259138,7117.81208885982,0.962876819810104,0,0.0371160795941008,0,0,0,0,0
"BG_9_15",74.6030750673377,5565.61880950283,0.0999873821188372,0,0,0,0.0878657701782477,0,0,0
"BG_9_16",67.5268014352649,4559.8689120777,0,0,0,0,0.203025167727747,0,0,0
"BG_9_17",66.7527833641917,4455.93408686671,0,0,0,0,0,0.767699157787337,0,0
"BG_9_18",64.8139952507699,4200.85398036682,1,0,0,0,0,0,0,0
"BG_9_19",60.0858385395853,3610.30799300512,0.423372956554644,0,0,0,0,0.576608573935218,0,0
"BG_9_2",73.0841721126325,5341.29621338889,1,0,0,0,0,0,0,0
"BG_9_20",83.9823067404429,7053.02784544583,0.878540137010582,0,0,0.099552462475772,0,0,0,0
"BG_9_21",98.3680720450502,9676.27759786018,0.797064578520362,0,0,0,0.0658020177094283,0,0,0
"BG_9_22",73.0742772092675,5339.84998965688,0.462760424196342,0,0.0854071405147033,0,0,0,0,0
"BG_9_23",87.4328035654866,7644.49513932096,0.756709493348437,0,0,0.243274353322605,0,0,0,0
"BG_9_24",68.4350829590119,4683.36057960685,0.34350205650373,0,0,0,0,0.655239619931005,0,0
"BG_9_25",64.9243306930131,4215.16871593572,0,0,0,0,0.492693492721418,0.25680791197947,0,0
"BG_9_26",70.1833864740911,4925.70773697163,0.395617091423156,0,0,0,0.229893998914442,0,0,0
"BG_9_27",126.138821607905,15911.002316631,0,0,0,0.985430349617539,0,0,0,0
"BG_9_28",60,3600,0,0,0,0,0,0,1,0
"BG_9_29",0,0,0,0,0,0,0,0,1,0
"BG_9_3",64.6372061460759,4177.96841837031,0,0.563424002459487,0,0,0.287628973354333,0,0,0
"BG_9_30",110.943708774149,12308.5065165632,0,0,0,0.164329818208493,0,0,0.376555123151739,0
"BG_9_31",133.439940474518,17806.2177138429,0.370865224075437,0,0.596446385087013,0,0,0,0,0
"BG_9_32",99.8666813828549,9973.35405042467,1,0,0,0,0,0,0,0
"BG_9_33",82.2173163964663,6759.68711543665,1,0,0,0,0,0,0,0
"BG_9_34",77.490943742419,6004.84636209075,0.939961253675214,0,0,0,0,0,0,0
"BG_9_35",76.7293857571405,5887.39863866808,1,0,0,0,0,0,0,0
"BG_9_36",78.5780217614023,6174.50550393541,1,0,0,0,0,0,0,0
"BG_9_37",101.480375506822,10298.2666130057,0.563848222108654,0,0,0.194631311413116,0,0,0,0
"BG_9_38",61.3016665601426,3757.89432305091,1,0,0,0,0,0,0,0
"BG_9_39",60,3600,1,0,0,0,0,0,0,0
"BG_9_40",80,6400,1,0,0,0,0,0,0,0
"BG_9_41",90.9583058675912,8273.41340630228,0.028027737712392,0,0.0555957856262539,0,0.074826956619118,0,0,0
"BG_9_42",74.3938360164918,5534.44283724868,0.791393828695188,0,0,0,0.058085016951489,0,0,0
"BG_9_43",87.3334402872044,7627.1297923987,0.0755860524957297,0,0,0,0,0.372224543950486,0,0
"BG_9_44",65.9988715103659,4355.85104064179,0,0,0.379379983816272,0.0300731434517714,0,0,0,0
"BG_9_45",71.1249423260265,5058.75742088059,0.831767459093402,0,0.122275602305496,0,0,0,0,0
"BG_9_46",69.9039652263522,4886.56435436705,1,0,0,0,0,0,0,0
"BG_9_47",61.5122654447652,3783.75880014725,0,0,0,0,0.14073778329879,0.413697197873333,0,0
"BG_9_48",67.9508052933107,4617.31194000942,0.15616696258117,0,0,0,0.0607870120654325,0.283028561668547,0,0
"BG_9_49",60.5572587457814,3667.18158680352,1,0,0,0,0,0,0,0
"BG_9_5",110.607424953247,12234.0024547882,0,0,1,0,0,0,0,0
"BG_9_50",83.1909941624075,6920.74150972972,0.792352587760312,0,0,0.0658390231435565,0,0,0,0
"BG_9_51",80,6400,1,0,0,0,0,0,0,0
"BG_9_52",74.6372926015902,5570.72544689539,0,0,0,0,0.838660938416781,0,0,0
"BG_9_53",71.5375604721168,5117.62255830177,0.331107204782067,0,0,0,0,0,0,0
"BG_9_54",61.8968350526033,3831.21818952919,0.311083115855457,0,0,0,0.494692497565715,0,0,0
"BG_9_55",78.3824360587601,6143.80628250562,0.83692983185902,0,0,0,0,0.0522108074478683,0,0
"BG_9_56",76.2872305540397,5819.74154560521,1,0,0,0,0,0,0,0
"BG_9_57",67.1008625822123,4502.52575927694,0.21008046221604,0.15326859550023,0,0,0.136634617491847,0,0,0
"BG_9_58",60.7684877765717,3692.80910665135,1,0,0,0,0,0,0,0
"BG_9_59",60,3600,0,0,0,0,0,0,1,0
"BG_9_6",77.8913378818903,6067.06051703079,0,0,0,0.122000267281428,0,0,0,0
"BG_9_60",71.401607102857,5098.18949687075,1,0,0,0,0,0,0,0
"BG_9_61",116.002266561344,13456.5258473691,0.605044032246867,0,0,0.344649577224644,0,0,0,0
"BG_9_62",108.389678881772,11748.3224880937,1,0,0,0,0,0,0,0
